Date,Price,Open,High,Low,Change 
08/01/2017,0.570,0.715,0.727,0.536,-19.72
07/01/2017,0.710,0.733,0.829,0.638,-1.25
06/01/2017,0.719,0.601,0.729,0.485,23.12
05/01/2017,0.584,0.619,0.722,0.572,-3.63
04/01/2017,0.606,0.555,0.689,0.404,11.81
03/01/2017,0.542,0.468,0.710,0.441,26.34
02/01/2017,0.429,0.721,0.750,0.415,-37.83
01/01/2017,0.690,0.450,0.764,0.376,62.35
12/01/2016,0.425,0.556,0.686,0.394,-20.11
11/01/2016,0.532,0.361,0.699,0.291,51.57
10/01/2016,0.351,0.126,0.400,0.096,244.12
09/01/2016,0.102,0.172,0.280,0.051,-28.17
08/01/2016,0.142,0.053,0.185,0.031,158.18
07/01/2016,0.055,0.285,0.285,0.055,-73.68
06/01/2016,0.209,0.319,0.466,0.208,-36.65
05/01/2016,0.330,0.514,0.514,0.303,-35.43
04/01/2016,0.511,0.366,0.524,0.284,40.78
03/01/2016,0.363,0.397,0.571,0.331,-6.52
02/01/2016,0.388,0.586,0.625,0.380,-34.40
01/01/2016,0.592,0.862,0.902,0.580,-34.14
12/01/2015,0.899,0.735,0.989,0.705,21.12
11/01/2015,0.742,0.779,0.985,0.691,-8.07
10/01/2015,0.807,0.908,0.927,0.695,-10.23
09/01/2015,0.899,1.098,1.137,0.859,-16.14
08/01/2015,1.072,0.919,1.089,0.851,17.42
07/01/2015,0.913,1.159,1.342,0.906,-20.88
06/01/2015,1.154,0.641,1.269,0.622,79.47
05/01/2015,0.643,0.497,0.928,0.474,31.76
04/01/2015,0.488,0.336,0.495,0.182,52.02
03/01/2015,0.321,0.412,0.521,0.267,-18.53
02/01/2015,0.394,0.405,0.512,0.360,-3.90
01/01/2015,0.410,0.703,0.720,0.399,-42.50
12/01/2014,0.713,0.834,0.926,0.707,-15.52
11/01/2014,0.844,1.023,1.066,0.837,-19.23
10/01/2014,1.045,1.158,1.164,0.956,-9.60
09/01/2014,1.156,1.143,1.320,1.126,1.94
08/01/2014,1.134,1.418,1.446,1.102,-20.08
07/01/2014,1.419,1.571,1.631,1.354,-9.04
06/01/2014,1.560,1.555,1.848,1.527,0.26
05/01/2014,1.556,1.692,1.738,1.514,-9.17
04/01/2014,1.713,1.828,1.895,1.699,-6.24
03/01/2014,1.827,1.886,1.964,1.746,-5.53
02/01/2014,1.934,1.931,2.020,1.847,0.42
01/01/2014,1.926,2.304,2.311,1.913,-15.49
12/01/2013,2.279,2.057,2.303,2.044,10.63
11/01/2013,2.060,2.043,2.160,2.025,0.19
10/01/2013,2.056,2.183,2.326,2.018,-6.25
09/01/2013,2.193,2.352,2.512,2.173,-4.86
08/01/2013,2.305,2.052,2.384,2.017,10.66
07/01/2013,2.083,2.172,2.207,1.956,-4.45
06/01/2013,2.180,1.917,2.380,1.880,14.14
05/01/2013,1.910,1.619,1.945,1.587,17.32
04/01/2013,1.628,1.685,1.745,1.464,-3.55
03/01/2013,1.688,1.811,1.838,1.632,-7.20
02/01/2013,1.819,1.998,2.030,1.799,-8.68
01/01/2013,1.992,1.746,2.046,1.746,13.05
12/01/2012,1.762,1.743,1.855,1.658,1.09
11/01/2012,1.743,1.979,1.991,1.728,-12.63
10/01/2012,1.995,1.942,2.087,1.907,3.74
09/01/2012,1.923,1.950,2.122,1.917,-1.59
08/01/2012,1.954,1.884,2.058,1.839,2.52
07/01/2012,1.906,2.404,2.448,1.823,-21.24
06/01/2012,2.420,2.112,2.461,1.907,14.86
05/01/2012,2.107,2.681,2.723,2.098,-21.32
04/01/2012,2.678,2.771,2.910,2.662,-4.12
03/01/2012,2.793,2.951,2.976,2.778,-5.23
02/01/2012,2.947,3.073,3.140,2.874,-4.60
01/01/2012,3.089,3.027,3.645,3.025,6.04
12/01/2011,2.913,3.496,3.577,2.863,-17.27
11/01/2011,3.521,2.856,3.935,2.827,17.88
10/01/2011,2.987,2.650,3.161,2.568,11.75
09/01/2011,2.673,2.875,2.880,2.467,-5.61
08/01/2011,2.832,3.160,3.171,2.622,-9.58
07/01/2011,3.132,3.509,3.551,3.118,-10.59
06/01/2011,3.503,3.500,3.627,3.342,1.54
05/01/2011,3.450,3.639,3.749,3.399,-5.30
04/01/2011,3.643,3.867,3.916,3.631,-4.96
03/01/2011,3.833,3.659,3.855,3.484,4.87
02/01/2011,3.655,3.659,3.834,3.550,1.02
01/01/2011,3.618,3.439,3.702,3.369,2.84
12/01/2010,3.518,3.267,3.621,3.201,8.78
11/01/2010,3.234,2.908,3.495,2.814,9.44
10/01/2010,2.955,2.825,3.013,2.646,5.09
09/01/2010,2.812,2.593,3.022,2.550,8.49
08/01/2010,2.592,3.122,3.169,2.521,-16.55
07/01/2010,3.106,3.178,3.225,2.963,-3.54
06/01/2010,3.220,2.996,3.523,2.951,7.05
05/01/2010,3.008,3.437,3.485,2.913,-11.16
04/01/2010,3.386,3.486,3.594,3.361,-2.45
03/01/2010,3.471,3.588,3.639,3.425,-3.26
02/01/2010,3.588,3.642,3.768,3.530,-2.31
01/01/2010,3.673,3.896,3.939,3.624,-5.19
12/01/2009,3.874,3.505,3.911,3.454,9.96
11/01/2009,3.523,3.575,3.725,3.470,-1.92
10/01/2009,3.592,3.701,3.814,3.556,-1.88
09/01/2009,3.661,3.748,3.871,3.596,-2.09
08/01/2009,3.739,3.779,3.928,3.647,-0.87
07/01/2009,3.772,4.161,4.185,3.742,-8.13
06/01/2009,4.106,4.361,4.548,4.101,-5.15
05/01/2009,4.329,4.015,4.371,3.934,8.14
04/01/2009,4.003,4.048,4.191,3.890,-0.07
03/01/2009,4.006,4.175,4.413,3.923,-3.91
02/01/2009,4.169,4.205,4.456,4.034,-1.33
01/01/2009,4.225,3.908,4.339,3.754,10.05
12/01/2008,3.839,3.909,4.229,3.599,-1.29
11/01/2008,3.889,4.568,4.614,3.862,-14.04
10/01/2008,4.524,4.436,4.577,4.088,1.94
09/01/2008,4.438,4.457,4.669,4.275,-0.52
08/01/2008,4.461,4.624,4.656,4.362,-3.61
07/01/2008,4.628,4.879,4.966,4.609,-5.34
06/01/2008,4.889,4.671,4.948,4.495,4.69
05/01/2008,4.670,4.384,4.706,4.266,6.04
04/01/2008,4.404,4.247,4.525,4.186,3.70
03/01/2008,4.247,4.114,4.332,3.990,3.43
02/01/2008,4.106,4.145,4.347,4.023,-0.82
01/01/2008,4.140,4.426,4.453,3.977,-6.44
12/01/2007,4.425,4.277,4.477,4.144,3.44
11/01/2007,4.278,4.344,4.432,4.118,-1.59
10/01/2007,4.347,4.431,4.542,4.228,-1.85
09/01/2007,4.429,4.463,4.517,4.312,-0.25
05/01/2007,4.440,4.440,4.440,4.440,5.66
04/01/2007,4.202,4.202,4.202,4.202,1.99
03/01/2007,4.120,4.120,4.120,4.120,2.92
02/01/2007,4.003,4.003,4.003,4.003,-3.36
01/01/2007,4.142,4.142,4.142,4.142,3.73
12/01/2006,3.993,3.993,3.993,3.993,7.34
11/01/2006,3.720,3.720,3.720,3.720,-1.48
10/01/2006,3.776,3.776,3.776,3.776,0.75
09/01/2006,3.748,3.748,3.748,3.748,-1.16
08/01/2006,3.792,3.792,3.792,3.792,-3.98
07/01/2006,3.949,3.949,3.949,3.949,-3.42
