Date,Price,Open,High,Low,Change 
11/01/2010,2.949,2.949,2.949,2.949,3.11
10/01/2010,2.860,2.860,2.860,2.860,13.31
09/01/2010,2.524,2.524,2.524,2.524,12.68
08/01/2010,2.240,2.240,2.240,2.240,-18.78
07/01/2010,2.758,2.758,2.758,2.758,2.95
06/01/2010,2.679,2.679,2.679,2.679,1.48
05/01/2010,2.640,2.640,2.640,2.640,-11.29
04/01/2010,2.976,2.976,2.976,2.976,-6.33
03/01/2010,3.177,3.177,3.177,3.177,-0.03
02/01/2010,3.178,3.178,3.178,3.178,-3.64
01/01/2010,3.298,3.298,3.298,3.298,-2.94
12/01/2009,3.398,3.398,3.398,3.398,6.22
11/01/2009,3.199,3.199,3.199,3.199,-1.84
10/01/2009,3.259,3.259,3.259,3.259,-2.22
09/01/2009,3.333,3.333,3.333,3.333,0.39
08/01/2009,3.320,3.320,3.320,3.320,-0.84
07/01/2009,3.348,3.348,3.348,3.348,-3.79
06/01/2009,3.480,3.480,3.480,3.480,-7.69
05/01/2009,3.770,3.770,3.770,3.770,15.79
04/01/2009,3.256,3.256,3.256,3.256,8.35
03/01/2009,3.005,3.005,3.005,3.005,6.15
02/01/2009,2.831,2.831,2.831,2.831,-9.12
01/01/2009,3.115,3.115,3.115,3.115,28.19
12/01/2008,2.430,2.430,2.430,2.430,-16.72
11/01/2008,2.918,2.918,2.918,2.918,-16.96
10/01/2008,3.514,3.514,3.514,3.514,-8.25
09/01/2008,3.830,3.830,3.830,3.830,-5.90
08/01/2008,4.070,4.070,4.070,4.070,-3.49
07/01/2008,4.217,4.217,4.217,4.217,-6.60
06/01/2008,4.515,4.515,4.515,4.515,2.96
05/01/2008,4.385,4.385,4.385,4.385,6.67
04/01/2008,4.111,4.111,4.111,4.111,2.21
03/01/2008,4.022,4.022,4.022,4.022,0.60
02/01/2008,3.998,3.998,3.998,3.998,1.34
01/01/2008,3.945,3.945,3.945,3.945,-9.21
12/01/2007,4.345,4.345,4.345,4.345,3.63
11/01/2007,4.193,4.193,4.193,4.193,-1.69
10/01/2007,4.265,4.265,4.265,4.265,-1.16
09/01/2007,4.315,4.315,4.315,4.315,2.37
08/01/2007,4.215,4.215,4.215,4.215,-2.20
07/01/2007,4.310,4.310,4.310,4.310,-3.79
06/01/2007,4.480,4.480,4.480,4.480,4.92
05/01/2007,4.270,4.270,4.270,4.270,4.40
04/01/2007,4.090,4.090,4.090,4.090,4.07
03/01/2007,3.930,3.930,3.930,3.930,3.69
02/01/2007,3.790,3.790,3.790,3.790,-6.07
01/01/2007,4.035,4.035,4.035,4.035,6.32
12/01/2006,3.795,3.795,3.795,3.795,6.15
11/01/2006,3.575,3.575,3.575,3.575,-2.46
10/01/2006,3.665,3.665,3.665,3.665,0.55
09/01/2006,3.645,3.645,3.645,3.645,-1.75
08/01/2006,3.710,3.710,3.710,3.710,-3.39
07/01/2006,3.840,3.840,3.840,3.840,-5.07
06/01/2006,4.045,4.045,4.045,4.045,3.72
05/01/2006,3.900,3.900,3.900,3.900,-0.38
04/01/2006,3.915,3.915,3.915,3.915,6.24
03/01/2006,3.685,3.685,3.685,3.685,8.38
02/01/2006,3.400,3.400,3.400,3.400,-2.30
01/01/2006,3.480,3.480,3.480,3.480,4.35
12/01/2005,3.335,3.335,3.335,3.335,-1.48
11/01/2005,3.385,3.385,3.385,3.385,2.89
10/01/2005,3.290,3.290,3.290,3.290,8.05
09/01/2005,3.045,3.045,3.045,3.045,1.67
08/01/2005,2.995,2.995,2.995,2.995,-2.12
07/01/2005,3.060,3.060,3.060,3.060,2.00
06/01/2005,3.000,3.000,3.000,3.000,-7.83
05/01/2005,3.255,3.255,3.255,3.255,-3.98
04/01/2005,3.390,3.390,3.390,3.390,-9.48
03/01/2005,3.745,3.745,3.745,3.745,-3.23
02/01/2005,3.870,3.870,3.870,3.870,2.52
01/01/2005,3.775,3.775,3.775,3.775,-6.21
12/01/2004,4.025,4.025,4.025,4.025,-0.49
11/01/2004,4.045,4.045,4.045,4.045,-4.37
10/01/2004,4.230,4.230,4.230,4.230,-1.86
09/01/2004,4.310,4.310,4.310,4.310,-1.71
08/01/2004,4.385,4.385,4.385,4.385,-3.63
07/01/2004,4.550,4.550,4.550,4.550,-2.47
06/01/2004,4.665,4.665,4.665,4.665,0.21
05/01/2004,4.655,4.655,4.655,4.655,0.76
04/01/2004,4.620,4.620,4.620,4.620,8.32
03/01/2004,4.265,4.265,4.265,4.265,-4.80
02/01/2004,4.480,4.480,4.480,4.480,-4.88
01/01/2004,4.710,4.710,4.710,4.710,-1.26
12/01/2003,4.770,4.770,4.770,4.770,-4.41
11/01/2003,4.990,4.990,4.990,4.990,0.81
10/01/2003,4.950,4.950,4.950,4.950,9.51
09/01/2003,4.520,4.520,4.520,4.520,-4.24
08/01/2003,4.720,4.720,4.720,4.720,1.72
07/01/2003,4.640,4.640,4.640,4.640,5.10
06/01/2003,4.415,4.415,4.415,4.415,4.99
05/01/2003,4.205,4.205,4.205,4.205,-10.44
04/01/2003,4.695,4.695,4.695,4.695,1.29
03/01/2003,4.635,4.635,4.635,4.635,3.46
02/01/2003,4.480,4.480,4.480,4.480,-1.65
01/01/2003,4.555,4.555,4.555,4.555,-3.29
12/01/2002,4.710,4.710,4.710,4.710,-6.64
11/01/2002,5.045,5.045,5.045,5.045,-1.75
10/01/2002,5.135,5.135,5.135,5.135,4.48
09/01/2002,4.915,4.915,4.915,4.915,-4.28
08/01/2002,5.135,5.135,5.135,5.135,-2.47
07/01/2002,5.265,5.265,5.265,5.265,-3.48
06/01/2002,5.455,5.455,5.455,5.455,-3.37
05/01/2002,5.645,5.645,5.645,5.645,-0.09
04/01/2002,5.650,5.650,5.650,5.650,-0.53
03/01/2002,5.680,5.680,5.680,5.680,4.80
02/01/2002,5.420,5.420,5.420,5.420,1.12
01/01/2002,5.360,5.360,5.360,5.360,0.09
12/01/2001,5.355,5.355,5.355,5.355,6.67
11/01/2001,5.020,5.020,5.020,5.020,1.83
10/01/2001,4.930,4.930,4.930,4.930,-7.33
09/01/2001,5.320,5.320,5.320,5.320,3.80
08/01/2001,5.125,5.125,5.125,5.125,-2.38
07/01/2001,5.250,5.250,5.250,5.250,-4.02
06/01/2001,5.470,5.470,5.470,5.470,0.83
05/01/2001,5.425,5.425,5.425,5.425,5.65
04/01/2001,5.135,5.135,5.135,5.135,8.11
03/01/2001,4.750,4.750,4.750,4.750,-2.36
02/01/2001,4.865,4.865,4.865,4.865,0.41
01/01/2001,4.845,4.845,4.845,4.845,-0.31
12/01/2000,4.860,4.860,4.860,4.860,-4.24
11/01/2000,5.075,5.075,5.075,5.075,-2.03
10/01/2000,5.180,5.180,5.180,5.180,-1.33
09/01/2000,5.250,5.250,5.250,5.250,-1.78
08/01/2000,5.345,5.345,5.345,5.345,0.75
07/01/2000,5.305,5.305,5.305,5.305,0.47
06/01/2000,5.280,5.280,5.280,5.280,2.03
05/01/2000,5.175,5.175,5.175,5.175,-5.05
04/01/2000,5.450,5.450,5.450,5.450,1.40
03/01/2000,5.375,5.375,5.375,5.375,-7.88
02/01/2000,5.835,5.835,5.835,5.835,-2.26
01/01/2000,5.970,5.970,5.970,5.970,4.19
