Date,Data
2000-01-01,-0.0007153101608947431
2000-02-01,-0.13353139262452252
2000-03-01,-0.08515780834030684
2000-04-01,-0.04546237407675746
2000-05-01,-0.023530497410193973
2000-06-01,-0.024097551579060683
2000-07-01,0.0
2000-08-01,0.04762804898925466
2000-09-01,-0.04762804898925466
2000-10-01,-0.05001042057466143
2000-11-01,0.0
2000-12-01,0.025317807984289953
2001-01-01,0.1612681475961224
2001-02-01,-0.021506205220963803
2001-03-01,-0.021978906718775004
2001-04-01,-0.06899287148695143
2001-05-01,-0.024097551579060683
2001-06-01,0.024097551579060683
2001-07-01,0.04652001563489283
2001-08-01,0.10763066419236544
2001-09-01,-0.02061928720273576
2001-10-01,-0.021053409197832273
2001-11-01,-0.021506205220963803
2001-12-01,0.0
2002-01-01,0.08338160893905111
2002-02-01,-0.08338160893905111
2002-03-01,-0.04445176257083361
2002-04-01,-0.022989518224698857
2002-05-01,-0.023530497410193973
2002-06-01,0.023530497410193973
2002-07-01,0.06744128079553247
2002-08-01,0.08338160893905111
2002-09-01,-0.020202707317519275
2002-10-01,-0.04167269640056803
2002-11-01,-0.04348511193973881
2002-12-01,0.0
2003-01-01,0.1636294237818019
2003-02-01,0.0
2003-03-01,0.01869213301215278
2003-04-01,-0.01869213301215278
2003-05-01,0.01869213301215278
2003-06-01,0.01834913866819643
2003-07-01,-0.01834913866819643
2003-08-01,0.03636764417087468
2003-09-01,-0.01801850550267825
2003-10-01,-0.01834913866819643
2003-11-01,-0.01869213301215278
2003-12-01,0.03704127168034921
2004-01-01,0.151549898127201
2004-02-01,-0.04800921918636081
2004-03-01,-0.050430853626891814
2004-04-01,-0.0714589639821448
2004-05-01,-0.07696104113612856
2004-06-01,0.03922071315328135
2004-07-01,0.05608946665104364
2004-08-01,0.07020425867324853
2004-09-01,-0.05218575317057028
2004-10-01,-0.07410797215372189
2004-11-01,-0.059423420470800625
2004-12-01,0.020202707317519275
2005-01-01,0.16551443847757352
2005-02-01,-0.03448617607116922
2005-03-01,-0.017699577099401065
2005-04-01,-0.09352605801082348
2005-05-01,-0.08167803101426707
2005-06-01,-0.021506205220963803
2005-07-01,0.04255961441879608
2005-08-01,0.02061928720273576
2005-09-01,-0.06317890162153184
2005-10-01,-0.09097177820572644
2005-11-01,-0.04879016416943216
2005-12-01,0.0
2006-01-01,0.1397619423751586
2006-02-01,-0.021978906718775004
2006-03-01,-0.022472855852058604
2006-04-01,-0.04652001563489283
2006-05-01,-0.07410797215372211
2006-06-01,-0.05264373348542173
2006-07-01,0.0
2006-08-01,0.02666824708216109
2006-09-01,-0.054067221270275745
2006-10-01,-0.057158413839948574
2006-11-01,0.0
2006-12-01,0.08455738802806323
2007-01-01,0.12675170563914384
2007-02-01,0.023530497410193973
2007-03-01,-0.09763846956391609
2007-04-01,-0.05264373348542173
2007-05-01,-0.027398974188114655
2007-06-01,0.027398974188114655
2007-07-01,0.10265415406008316
2007-08-01,-0.024692612590371477
2007-09-01,-0.05129329438755059
2007-10-01,-0.14107859825990543
2007-11-01,0.0
2007-12-01,-0.06252035698133396
2008-01-01,0.09237332013101507
2008-02-01,0.11122563511022432
2008-03-01,0.02597548640326064
2008-04-01,-0.19782574332991976
2008-05-01,0.030771658666753687
2008-06-01,0.11441035117774434
2008-07-01,0.02666824708216109
2008-08-01,0.0
2008-09-01,-0.054067221270275745
2008-10-01,-0.02817087696669618
2008-11-01,0.2288415724288475
2008-12-01,-0.14660347419187558
2009-01-01,0.4399512841793338
2009-02-01,-0.08855339734144496
2009-03-01,0.0714589639821448
2009-04-01,0.06669137449867235
2009-05-01,-0.0840831172105414
2009-06-01,0.23361485118150505
2009-07-01,-0.18232155679395468
2009-08-01,0.16833531481921482
2009-09-01,-0.04317217186520872
2009-10-01,0.01459879942115272
2009-11-01,0.028573372444056
2009-12-01,-0.04317217186520872
2010-01-01,0.1993329026204913
2010-02-01,-0.012121360532344916
2010-03-01,0.012121360532344916
2010-04-01,-0.06213178110700612
2010-05-01,-0.06624938554120074
2010-06-01,0.05334598070529273
2010-07-01,0.02564243061333782
2010-08-01,-0.038714512180690885
2010-09-01,-0.04027389913793966
2010-10-01,0.07898841131863055
2010-11-01,-0.09278173345096641
2010-12-01,0.040821994520255034
2011-01-01,0.17114825619582952
2011-02-01,-0.08191712246788674
2011-03-01,0.0
2011-04-01,-0.08923113372794278
2011-05-01,0.0
2011-06-01,-0.08338160893905089
2011-07-01,0.18473410319933858
2011-08-01,-0.06213178110700612
2011-09-01,-0.13720112151348518
2011-10-01,0.1625189294977747
2011-11-01,-0.038221212820197525
2011-12-01,-0.05334598070529273
2012-01-01,0.15219181534192527
2012-02-01,-0.01183445764700286
2012-03-01,-0.07410797215372167
2012-04-01,0.08594242980072453
2012-05-01,-0.03593200922606332
2012-06-01,-0.11625980611586195
2012-07-01,0.04027389913793966
2012-08-01,0.0881072675102672
2012-09-01,-0.0881072675102672
2012-10-01,-0.04027389913793966
2012-11-01,-0.04196419909903226
2012-12-01,-0.014388737452099454
2013-01-01,0.2545298651348804
2013-02-01,-0.17114825619582952
2013-03-01,0.013245226750020489
2013-04-01,0.10008345855698275
2013-05-01,-0.27193371548364165
2013-06-01,0.08961215868968697
2013-07-01,0.08223809823697192
2013-08-01,-0.026668247082160867
2013-09-01,-0.013605652055778794
2013-10-01,-0.10080469912196577
2013-11-01,0.10080469912196577
2013-12-01,-0.11607217125275415
2014-01-01,0.2682639865946794
2014-02-01,-0.16598513747426114
2014-03-01,-0.057158413839948574
2014-04-01,0.0
