Date,Data
2000-01-01,-1.31
2000-02-01,4.524810869420103
2000-03-01,6.397396158633349
2000-04-01,5.549777097592032
2000-05-01,3.2239749162484235
2000-06-01,0.6620108445548176
2000-07-01,-0.894093887536501
2000-08-01,-0.5137927411022662
2000-09-01,1.311733149841491
2000-10-01,3.685881756157384
2000-11-01,5.775746932102456
2000-12-01,7.059234540290676
2001-01-01,7.108866494253491
2001-02-01,5.684829037185814
2001-03-01,3.5255350661138167
2001-04-01,1.6871459975588845
2001-05-01,1.0093588953876929
2001-06-01,1.124185926036619
2001-07-01,1.2452860944446855
2001-08-01,0.725666393414468
2001-09-01,-0.2480617914256256
2001-10-01,-1.1815046304290142
2001-11-01,-1.641521801520308
2001-12-01,-1.5892766930959
2002-01-01,-1.1410100234471567
2002-02-01,-0.4245804201324011
2002-03-01,0.3551941602418828
2002-04-01,0.9612740226131632
2002-05-01,1.1847622732765344
2002-06-01,1.0240947264988087
2002-07-01,0.5700632960972949
2002-08-01,-0.0700595865704514
2002-09-01,-0.6624929335310015
2002-10-01,-0.9135352955503296
2002-11-01,-0.5820810409788187
2002-12-01,0.1245307316345227
2003-01-01,0.7732357174041733
2003-02-01,0.9695524984755424
2003-03-01,0.6863018149224479
2003-04-01,0.0926777275962162
2003-05-01,-0.6287046609969437
2003-06-01,-1.1815787480390918
2003-07-01,-1.2051705237764163
2003-08-01,-0.3966501761820334
2003-09-01,0.92438506331754
2003-10-01,2.0634488348216187
2003-11-01,2.3783937728255653
2003-12-01,1.886598652522312
2004-01-01,1.0267981797625918
2004-02-01,0.2250194150803472
2004-03-01,-0.3357310643054698
2004-04-01,-0.6370749368986509
2004-05-01,-0.669010053329744
2004-06-01,-0.4925374503404635
2004-07-01,-0.2196434670554396
2004-08-01,0.0404973299399571
2004-09-01,0.2364679093378487
2004-10-01,0.3608016317647123
2004-11-01,0.4115473867633232
2004-12-01,0.4576304168716819
2005-01-01,0.6251164581398545
2005-02-01,1.0371859853716057
2005-03-01,1.737672113103163
2005-04-01,2.7026460291534
2005-05-01,3.892611950208348
2005-06-01,5.0093312614391925
2005-07-01,5.520533471895935
2005-08-01,4.918640584619475
2005-09-01,3.4020607869882755
2005-10-01,1.8454718683218627
2005-11-01,1.1248164709362711
2005-12-01,1.5043737297009414
2006-01-01,2.627928786014543
2006-02-01,4.106696526503191
2006-03-01,5.423440754626945
2006-04-01,5.922928371068603
2006-05-01,4.976367088929471
2006-06-01,2.9313779646966545
2006-07-01,1.2465406541279864
2006-08-01,1.3974986534872689
2006-09-01,3.4317074277651063
2006-10-01,5.675431709195749
2006-11-01,6.388641841195722
2006-12-01,5.184393449548248
2007-01-01,3.4032331263635105
2007-02-01,2.4719932726160567
2007-03-01,2.700969276592409
2007-04-01,2.890032394448691
2007-05-01,1.7720901084784693
2007-06-01,0.0545270876959922
2007-07-01,1.275609506061853
2007-08-01,9.103441985169384
2007-09-01,22.154793860724755
2007-10-01,31.36843067581576
2007-11-01,27.16517783266107
2007-12-01,8.33106627713419
2008-01-01,-12.863216749924078
2008-02-01,-23.02815701110197
2008-03-01,-17.03530548498177
2008-04-01,-3.884461894815015
2008-05-01,6.092687915032866
2008-06-01,7.598668391574379
2008-07-01,4.474171648718929
2008-08-01,1.506002093240289
2008-09-01,1.1494677356969183
2008-10-01,1.3657830272448708
2008-11-01,-0.3841058291125613
2008-12-01,-4.961623355890502
2009-01-01,-9.79258768526054
2009-02-01,-11.890437393985268
2009-03-01,-9.844095428779216
2009-04-01,-5.67218872346624
2009-05-01,-1.8407055376802612
2009-06-01,0.1297002227885117
2009-07-01,0.9071972989993298
2009-08-01,1.4674955296480734
2009-09-01,2.3072309537126348
2009-10-01,2.7425368439784554
2009-11-01,1.9122374698207023
2009-12-01,-0.3900767498071179
2010-01-01,-2.6526987081796145
2010-02-01,-3.086746375865711
2010-03-01,-0.8787665670118426
2010-04-01,2.0574324231189305
2010-05-01,3.335813279252985
2010-06-01,1.607270207997595
2010-07-01,-1.386274615229707
2010-08-01,-3.329777147767809
2010-09-01,-2.6782291802358293
2010-10-01,-0.3352802460893893
2010-11-01,2.309821021670616
2010-12-01,4.075362385670863
2011-01-01,4.48398948483645
2011-02-01,3.207647261753933
2011-03-01,0.3026373256817012
2011-04-01,-2.781919951301726
2011-05-01,-4.281509625042804
2011-06-01,-3.0726893094926053
2011-07-01,-0.5131599994009508
2011-08-01,1.439208442420048
2011-09-01,1.3352137858898625
2011-10-01,-0.171475828515901
2011-11-01,-1.8838570793533496
2011-12-01,-2.8291701716083684
2012-01-01,-3.0249410516241406
2012-02-01,-2.761970937990991
2012-03-01,-2.309590088942454
2012-04-01,-1.8357835855880495
2012-05-01,-1.4786755342653717
2012-06-01,-1.3836783666577417
2012-07-01,-1.7329753239908614
2012-08-01,-2.7203130605681287
2012-09-01,-4.400222077395911
2012-10-01,-6.0767412635345135
2012-11-01,-6.802145882096463
2012-12-01,-5.830377878516319
2013-01-01,-3.579258140733894
2013-02-01,-0.8828790065711298
2013-03-01,1.4771864101914969
2013-04-01,3.046714972110153
2013-05-01,3.4962350706076992
2013-06-01,2.6717261292011307
2013-07-01,1.5772467696847412
2013-08-01,1.686829440074712
2013-09-01,4.087585586505067
2013-10-01,7.115539693649355
2013-11-01,7.918544596539627
2013-12-01,4.200709352619045
2014-01-01,-2.068924843368783
2014-02-01,-6.96215823766895
2014-03-01,-7.106647643969419
2014-04-01,-3.753920477102565
2014-05-01,-0.4133706827395063
2014-06-01,-0.1077907667893891
2014-07-01,-1.451421362645935
