Date,Data
2000-01-01,-9.637168804598832e-05
2000-02-01,-9.637168804598832e-05
2000-03-01,-9.637168804598832e-05
2000-04-01,-9.637168804598832e-05
2000-05-01,-9.637168804598832e-05
2000-06-01,-9.637168804598832e-05
2000-07-01,-9.637168804598832e-05
2000-08-01,-9.637168804598832e-05
2000-09-01,-9.637168804598832e-05
2000-10-01,-9.637168804598832e-05
2000-11-01,-9.637168804598832e-05
2000-12-01,-9.637168804598832e-05
2001-01-01,0.003888659051285794
2001-02-01,0.003447209063499379
2001-03-01,0.0015323708982148965
2001-04-01,-0.00024637027417862
2001-05-01,-0.0017472453960376555
2001-06-01,-0.002188119810020428
2001-07-01,-0.0013215361977954032
2001-08-01,0.00047235897361730395
2001-09-01,0.0013438368652569643
2001-10-01,0.0007122294168806498
2001-11-01,-0.0010662473255682592
2001-12-01,-0.0021551154087560143
2002-01-01,-0.0019290603483712587
2002-02-01,-0.0005466691138571456
2002-03-01,0.001088403988653397
2002-04-01,0.0026037003915173607
2002-05-01,0.0039010690107881274
2002-06-01,0.004484636352449556
2002-07-01,0.004224136722575711
2002-08-01,0.003298120536243676
2002-09-01,0.0026643436451254665
2002-10-01,0.002658300254888779
2002-11-01,0.0031437496028381418
2002-12-01,0.0034155572105030174
2003-01-01,0.003239874333201165
2003-02-01,0.0026795606811349515
2003-03-01,0.0019743178223059488
2003-04-01,0.0011559026235987702
2003-05-01,0.00027168645369535227
2003-06-01,-0.0001886692588382033
2003-07-01,6.702355718868347e-05
2003-08-01,0.0009821792162325593
2003-09-01,0.002152730696471039
2003-10-01,0.003335445866868625
2003-11-01,0.004449723538159311
2003-12-01,0.0047737707240091964
2004-01-01,0.003931435793287363
2004-02-01,0.0021051892178238774
2004-03-01,0.0007647660822209801
2004-04-01,0.0007537907216148554
2004-05-01,0.0019150568449752825
2004-06-01,0.0029509152934892313
2004-07-01,0.0030906603884739425
2004-08-01,0.0023997974169693848
2004-09-01,0.001379299196689665
2004-10-01,0.00033122678473240796
2004-11-01,-0.000694684029353354
2004-12-01,-0.0012068299334409005
2005-01-01,-0.0009027993421488745
2005-02-01,0.00011698542289106939
2005-03-01,0.0009902426847858692
2005-04-01,0.0011587495424789651
2005-05-01,0.0006703290517657834
2005-06-01,-0.0001092839151963787
2005-07-01,-0.0009534716632524365
2005-08-01,-0.0018429028198925224
2005-09-01,-0.002471562066364008
2005-10-01,-0.0025530868022194397
2005-11-01,-0.002122155399997716
2005-12-01,-0.0017138286223330468
2006-01-01,-0.0018197079923849557
2006-02-01,-0.0024265546970800855
2006-03-01,-0.0032203584681678166
2006-04-01,-0.00389367030041754
2006-05-01,-0.004431504005528275
2006-06-01,-0.004734119830249739
2006-07-01,-0.004727052811974275
2006-08-01,-0.004437620049025703
2006-09-01,-0.004199235747841534
2006-10-01,-0.004307060298694765
2006-11-01,-0.004742207522658859
2006-12-01,-0.005162657498463119
2007-01-01,-0.00525954429242681
2007-02-01,-0.0050432841076215595
2007-03-01,-0.004686016401427295
2007-04-01,-0.004338677636966715
2007-05-01,-0.004000057485924913
2007-06-01,-0.003534079306082738
2007-07-01,-0.0027618645333289393
2007-08-01,-0.0016834327896226853
2007-09-01,-0.0007658444616867044
2007-10-01,-0.0006947115485926858
2007-11-01,-0.0015027039161097377
2007-12-01,-0.0027460343957521616
2008-01-01,-0.0037554687627094907
2008-02-01,-0.00448189989154546
2008-03-01,-0.004982109722869943
2008-04-01,-0.005316597743895812
2008-05-01,-0.005492233326804374
2008-06-01,-0.00597263417927163
2008-07-01,-0.0075691103077266675
2008-08-01,-0.010361381350634247
2008-09-01,-0.013397537136532911
2008-10-01,-0.014995099033163761
2008-11-01,-0.014982948908643934
2008-12-01,-0.013818944665260346
2009-01-01,-0.012297498591265388
2009-02-01,-0.010473237704123228
2009-03-01,-0.00826948011629458
2009-04-01,-0.0055367758776974085
2009-05-01,-0.0022432364557376516
2009-06-01,0.0014588693047450363
2009-07-01,0.00503118657202517
2009-08-01,0.008373880946261458
2009-09-01,0.011359092015942984
2009-10-01,0.013900538161331077
2009-11-01,0.015997384732095554
2009-12-01,0.017478635313187496
2010-01-01,0.01790397003290245
2010-02-01,0.017189051791607568
2010-03-01,0.015385318379277813
2010-04-01,0.012685637426246288
2010-05-01,0.009123954125836775
2010-06-01,0.005412151676098098
2010-07-01,0.0033262257966759634
2010-08-01,0.0031382773886949877
2010-09-01,0.00402320170604753
2010-10-01,0.0036971401455314634
2010-11-01,0.001790096648857542
2010-12-01,-0.0009578737893889411
2011-01-01,-0.002360874977430427
2011-02-01,-0.0020238156012979402
2011-03-01,-0.0005137198039975033
2011-04-01,0.0003467518821729243
2011-05-01,0.0001884064090509341
2011-06-01,-0.0009266002205858825
2011-07-01,-0.0026593186301218097
2011-08-01,-0.004891964370910884
2011-09-01,-0.00719079998551031
2011-10-01,-0.008220805447113122
2011-11-01,-0.007749071212280967
2011-12-01,-0.006301399745422209
2012-01-01,-0.0056103835088565646
2012-02-01,-0.006035641420893967
2012-03-01,-0.007159024998622421
2012-04-01,-0.007529256166580289
2012-05-01,-0.006838622814850481
2012-06-01,-0.005338597409716428
2012-07-01,-0.003927497844752992
2012-08-01,-0.002813162676122083
2012-09-01,-0.001966676714065585
2012-10-01,-0.0012629725301875894
2012-11-01,-0.0006593531770384686
2012-12-01,-0.00016736384486026878
2013-01-01,7.907162869003059e-05
2013-02-01,1.39691702054634e-05
2013-03-01,-0.0003209348533923517
2013-04-01,-0.0006528375079062343
2013-05-01,-0.0008756026719769494
