Date,Data
2022-03-01,92.84558
2022-04-01,94.63126
2022-05-01,94.89989
2022-06-01,95.2751
2022-07-01,92.42609
2022-08-01,93.09551
2022-09-01,92.99938
2022-10-01,91.9678
2022-11-01,94.27936
2022-12-01,94.93702
